surrogate_setting,dataset,target_type,victim_model,method,metric,k,mean,std,count
SR-GNN,yoochoose1_64,unpopular,tron,CLEAN,mrr,40,0.00002644031869729292,0.00003373364010646523,10
SR-GNN,yoochoose1_64,unpopular,tron,CLEAN,mrr,50,0.000027582126584327592,0.00003449156664927769,10
SR-GNN,yoochoose1_64,unpopular,tron,CLEAN,recall,10,0.00006453579047377445,0.00006556772600656002,10
SR-GNN,yoochoose1_64,unpopular,tron,CLEAN,recall,20,0.0001900220497283778,0.00022536566464233438,10
SR-GNN,yoochoose1_64,unpopular,tron,CLEAN,recall,30,0.0002671064661276467,0.00033891879902550864,10
SR-GNN,yoochoose1_64,unpopular,tron,CLEAN,recall,40,0.00032447161321547564,0.0004252676193837032,10
SR-GNN,yoochoose1_64,unpopular,tron,CLEAN,recall,50,0.00037645877776380115,0.00046409570033753697,10
SR-GNN,yoochoose1_64,unpopular,tron,CREAT,mrr,10,0.32253999910082776,0.06138847668768528,10
SR-GNN,yoochoose1_64,unpopular,tron,CREAT,mrr,20,0.3271408098021832,0.06138914868838053,10
SR-GNN,yoochoose1_64,unpopular,tron,CREAT,mrr,30,0.32961708492990754,0.061148762145097006,10
SR-GNN,yoochoose1_64,unpopular,tron,CREAT,mrr,40,0.3311793071887944,0.060970740300788834,10
SR-GNN,yoochoose1_64,unpopular,tron,CREAT,mrr,50,0.3323035555034456,0.06083726630349137,10
SR-GNN,yoochoose1_64,unpopular,tron,CREAT,recall,10,0.3946650413208325,0.08535172465459002,10
SR-GNN,yoochoose1_64,unpopular,tron,CREAT,recall,20,0.4636824839108689,0.10904838074938333,10
SR-GNN,yoochoose1_64,unpopular,tron,CREAT,recall,30,0.5256422207482566,0.1272159031187573,10
SR-GNN,yoochoose1_64,unpopular,tron,CREAT,recall,40,0.5806213362493949,0.14065161729427572,10
SR-GNN,yoochoose1_64,unpopular,tron,CREAT,recall,50,0.6315095996988329,0.15198111821069016,10
SR-GNN,yoochoose1_64,unpopular,tron,DPSBR,mrr,10,0.08962972376803628,0.025695604454693155,10
SR-GNN,yoochoose1_64,unpopular,tron,DPSBR,mrr,20,0.09979977108368207,0.026419761613715127,10
SR-GNN,yoochoose1_64,unpopular,tron,DPSBR,mrr,30,0.10452517946545745,0.026368062370514495,10
SR-GNN,yoochoose1_64,unpopular,tron,DPSBR,mrr,40,0.10702844065788808,0.02610747797036265,10
SR-GNN,yoochoose1_64,unpopular,tron,DPSBR,mrr,50,0.10860743172646789,0.025834457876516732,10
SR-GNN,yoochoose1_64,unpopular,tron,DPSBR,recall,10,0.26814083143610057,0.050337254780259584,10
SR-GNN,yoochoose1_64,unpopular,tron,DPSBR,recall,20,0.4184733700231253,0.06020952960737707,10
SR-GNN,yoochoose1_64,unpopular,tron,DPSBR,recall,30,0.5362709069071222,0.059342334905335185,10
SR-GNN,yoochoose1_64,unpopular,tron,DPSBR,recall,40,0.6240575085599556,0.05093333958565843,10
SR-GNN,yoochoose1_64,unpopular,tron,DPSBR,recall,50,0.6953946542853557,0.03891437321734558,10
SR-GNN,yoochoose1_64,unpopular,tron,Poisoning-SSL,mrr,10,0.055199265635061966,0.05501949253468613,10
SR-GNN,yoochoose1_64,unpopular,tron,Poisoning-SSL,mrr,20,0.062367687171827134,0.05689072417056383,10
SR-GNN,yoochoose1_64,unpopular,tron,Poisoning-SSL,mrr,30,0.06585938560017866,0.0572935413954198,10
SR-GNN,yoochoose1_64,unpopular,tron,Poisoning-SSL,mrr,40,0.0678080020085889,0.05745448879330997,10
SR-GNN,yoochoose1_64,unpopular,tron,Poisoning-SSL,mrr,50,0.0690652785930704,0.05751540523574649,10
SR-GNN,yoochoose1_64,unpopular,tron,Poisoning-SSL,recall,10,0.1590233583708298,0.11790385817925231,10
SR-GNN,yoochoose1_64,unpopular,tron,Poisoning-SSL,recall,20,0.26518114837853823,0.15837645057608163,10
SR-GNN,yoochoose1_64,unpopular,tron,Poisoning-SSL,recall,30,0.3521323700769051,0.19140860674277424,10
SR-GNN,yoochoose1_64,unpopular,tron,Poisoning-SSL,recall,40,0.4204524675976552,0.21973355194005137,10
SR-GNN,yoochoose1_64,unpopular,tron,Poisoning-SSL,recall,50,0.47724396321459944,0.2425962635921623,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-C,mrr,10,0.03977384658636061,0.034970087458468524,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-C,mrr,20,0.04917877896289145,0.03537697287947465,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-C,mrr,30,0.0542214862805553,0.03493748879568961,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-C,mrr,40,0.057058660589439036,0.034517739166981365,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-C,mrr,50,0.05875460905826926,0.034200406190490126,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-C,recall,10,0.14417295591846974,0.09175854674379783,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-C,recall,20,0.28532527831059634,0.10198742478656378,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-C,recall,30,0.41089399996414677,0.10014649129530101,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-C,recall,40,0.5102486420594088,0.09631064490841916,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-C,recall,50,0.5868293207608053,0.0901744652090292,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-G,mrr,10,0.12831635214005777,0.08023147608711155,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-G,mrr,20,0.14070962620207053,0.07907221317079226,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-G,mrr,30,0.1450643417718958,0.0776685701604344,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-G,mrr,40,0.14707286802826786,0.0769430447363385,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-G,mrr,50,0.14819994073211018,0.07649697202313842,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-G,recall,10,0.3705358263270172,0.1636815633219632,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-G,recall,20,0.551167918541491,0.15056394109115243,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-G,recall,30,0.6591058207697686,0.12431846367267947,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-G,recall,40,0.7293494433788072,0.10725242269286815,10
SR-GNN,yoochoose1_64,unpopular,tron,TC-SACP-G,recall,50,0.7801193912123765,0.09759222678403888,10
SR-GNN,yoochoose1_64,unpopular,wearec,CLEAN,mrr,10,0.000029348382285867625,0.00004675798776778792,10
SR-GNN,yoochoose1_64,unpopular,wearec,CLEAN,mrr,20,0.00004237554198557429,0.00007414837930941584,10
SR-GNN,yoochoose1_64,unpopular,wearec,CLEAN,mrr,30,0.00004548547799745625,0.00007931003603524843,10
SR-GNN,yoochoose1_64,unpopular,wearec,CLEAN,mrr,40,0.00004833223720739835,0.00008237309199563639,10
SR-GNN,yoochoose1_64,unpopular,wearec,CLEAN,mrr,50,0.00005022518882361275,0.00008359950285787287,10
SR-GNN,yoochoose1_64,unpopular,wearec,CLEAN,recall,10,0.00012343912125655648,0.00017271798915154878,10
SR-GNN,yoochoose1_64,unpopular,wearec,CLEAN,recall,20,0.00030770331675549205,0.000599049196490439,10
SR-GNN,yoochoose1_64,unpopular,wearec,CLEAN,recall,30,0.00038820709148804084,0.0007295680621917601,10
SR-GNN,yoochoose1_64,unpopular,wearec,CLEAN,recall,40,0.00048481162116708004,0.0008358522065119147,10
SR-GNN,yoochoose1_64,unpopular,wearec,CLEAN,recall,50,0.00057068231421514,0.0008949414643375231,10
SR-GNN,yoochoose1_64,unpopular,wearec,CREAT,mrr,10,0.00871178342411657,0.0023314989688861254,10
SR-GNN,yoochoose1_64,unpopular,wearec,CREAT,mrr,20,0.01800266459768382,0.0028524623858730467,10
SR-GNN,yoochoose1_64,unpopular,wearec,CREAT,mrr,30,0.02304816892086598,0.003232599611297787,10
SR-GNN,yoochoose1_64,unpopular,wearec,CREAT,mrr,40,0.026160513028025974,0.0033079491878904447,10
SR-GNN,yoochoose1_64,unpopular,wearec,CREAT,mrr,50,0.02817370379885939,0.003308008256538173,10
SR-GNN,yoochoose1_64,unpopular,wearec,CREAT,recall,10,0.02904755089627532,0.008446410751926871,10
SR-GNN,yoochoose1_64,unpopular,wearec,CREAT,recall,20,0.16869297649289774,0.030469134327005046,10
SR-GNN,yoochoose1_64,unpopular,wearec,CREAT,recall,30,0.29565279616444234,0.046282105330983835,10
SR-GNN,yoochoose1_64,unpopular,wearec,CREAT,recall,40,0.4050162796522237,0.05196767513662658,10
SR-GNN,yoochoose1_64,unpopular,wearec,CREAT,recall,50,0.4965061361766073,0.05876867986521783,10
SR-GNN,yoochoose1_64,unpopular,wearec,DPSBR,mrr,10,0.00679027900592175,0.003721503832234699,10
SR-GNN,yoochoose1_64,unpopular,wearec,DPSBR,mrr,20,0.01956910428937434,0.004300067552034658,10
SR-GNN,yoochoose1_64,unpopular,wearec,DPSBR,mrr,30,0.02568470254332907,0.003992026249633086,10
SR-GNN,yoochoose1_64,unpopular,wearec,DPSBR,mrr,40,0.02952419233855442,0.003809542771671568,10
SR-GNN,yoochoose1_64,unpopular,wearec,DPSBR,mrr,50,0.03237209007735694,0.0036976243961928225,10
SR-GNN,yoochoose1_64,unpopular,wearec,DPSBR,recall,10,0.03155747969515899,0.013222330984323719,10
SR-GNN,yoochoose1_64,unpopular,wearec,DPSBR,recall,20,0.22668431786468207,0.030228647480312332,10
SR-GNN,yoochoose1_64,unpopular,wearec,DPSBR,recall,30,0.3787291137428888,0.030858653672850463,10
SR-GNN,yoochoose1_64,unpopular,wearec,DPSBR,recall,40,0.5142777916920105,0.037653044516417086,10
SR-GNN,yoochoose1_64,unpopular,wearec,DPSBR,recall,50,0.6434362589001396,0.05746060967611311,10
SR-GNN,yoochoose1_64,unpopular,wearec,Poisoning-SSL,mrr,10,0.01197277268630439,0.012988019495741012,10
SR-GNN,yoochoose1_64,unpopular,wearec,Poisoning-SSL,mrr,20,0.016586591938386724,0.016473500344913797,10
SR-GNN,yoochoose1_64,unpopular,wearec,Poisoning-SSL,mrr,30,0.019369673845532596,0.01746639726731114,10
SR-GNN,yoochoose1_64,unpopular,wearec,Poisoning-SSL,mrr,40,0.020933995522229857,0.017797011864499748,10
SR-GNN,yoochoose1_64,unpopular,wearec,Poisoning-SSL,mrr,50,0.022183603364690725,0.01799791034020443,10
SR-GNN,yoochoose1_64,unpopular,wearec,Poisoning-SSL,recall,10,0.05010376042076634,0.049439264451277734,10
SR-GNN,yoochoose1_64,unpopular,wearec,Poisoning-SSL,recall,20,0.12003828401731723,0.10423823869186702,10
SR-GNN,yoochoose1_64,unpopular,wearec,Poisoning-SSL,recall,30,0.1897044616980929,0.1355494658169772,10
SR-GNN,yoochoose1_64,unpopular,wearec,Poisoning-SSL,recall,40,0.24478872231564636,0.1577876456594434,10
SR-GNN,yoochoose1_64,unpopular,wearec,Poisoning-SSL,recall,50,0.3011968227843572,0.17994982584334535,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-C,mrr,10,0.00473019166997481,0.002484466946756998,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-C,mrr,20,0.016055581136751353,0.00362158441076847,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-C,mrr,30,0.02274081314954175,0.003807696713472522,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-C,mrr,40,0.027280900519924926,0.004185762126387928,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-C,mrr,50,0.030689284952833053,0.004283183722915959,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-C,recall,10,0.0224301406132598,0.006058265891625404,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-C,recall,20,0.2000805037747325,0.035327203721108334,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-C,recall,30,0.36736376972342477,0.05386779610383346,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-C,recall,40,0.5274249525922216,0.08143568726110109,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-C,recall,50,0.6812605102150345,0.08916587045132007,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-G,mrr,10,0.00977332011197264,0.003145972608409211,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-G,mrr,20,0.02253498500906084,0.00505691608655814,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-G,mrr,30,0.02827731795737241,0.004924248797424633,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-G,mrr,40,0.032237194702935255,0.004942069305888317,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-G,mrr,50,0.03486898558154854,0.004923665998976076,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-G,recall,10,0.04296039214283155,0.018784409470430606,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-G,recall,20,0.23537693656302547,0.05688603266868225,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-G,recall,30,0.3785609503023364,0.05570992564691885,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-G,recall,40,0.5173870263694587,0.06329634576949623,10
SR-GNN,yoochoose1_64,unpopular,wearec,TC-SACP-G,recall,50,0.6362571111667681,0.06888958353796668,10
MDHG,diginetica,popular,freqrec,CREAT,mrr,10,0.00074755989352257,0.00012039357192940603,10
MDHG,diginetica,popular,freqrec,CREAT,mrr,20,0.00145574286428851,0.00021292811974422455,10
MDHG,diginetica,popular,freqrec,CREAT,mrr,30,0.0021627264099022903,0.000285612763557885,10
MDHG,diginetica,popular,freqrec,CREAT,mrr,40,0.00296655535800273,0.00038927492354783077,10
MDHG,diginetica,popular,freqrec,CREAT,mrr,50,0.0038586646036418695,0.0005189145592412984,10
MDHG,diginetica,popular,freqrec,CREAT,recall,10,0.00432646488547107,0.0007001456976359338,10
MDHG,diginetica,popular,freqrec,CREAT,recall,20,0.015230536659108049,0.0022019620501877537,10
MDHG,diginetica,popular,freqrec,CREAT,recall,30,0.03329061093036242,0.0040831353075194005,10
MDHG,diginetica,popular,freqrec,CREAT,recall,40,0.06193433895297244,0.007915134587393052,10
MDHG,diginetica,popular,freqrec,CREAT,recall,50,0.10258141904104634,0.013916012403996083,10
MDHG,diginetica,popular,freqrec,DPSBR,mrr,10,0.0008398323289134301,0.00013470307565860266,10
MDHG,diginetica,popular,freqrec,DPSBR,mrr,20,0.00155849302129853,0.00023553758693607235,10
MDHG,diginetica,popular,freqrec,DPSBR,mrr,30,0.0023455551268398,0.00031713190444644873,10
MDHG,diginetica,popular,freqrec,DPSBR,mrr,40,0.0033400789405951302,0.00044289202016432893,10
MDHG,diginetica,popular,freqrec,DPSBR,mrr,50,0.00447898291668998,0.0005722350166835691,10
MDHG,diginetica,popular,freqrec,DPSBR,recall,10,0.00475204574583451,0.0007004348640255892,10
MDHG,diginetica,popular,freqrec,DPSBR,recall,20,0.01582372079266483,0.0022461857160351673,10
MDHG,diginetica,popular,freqrec,DPSBR,recall,30,0.03597719280949089,0.004437120133524316,10
MDHG,diginetica,popular,freqrec,DPSBR,recall,40,0.07143514410595153,0.009066219682355606,10
MDHG,diginetica,popular,freqrec,DPSBR,recall,50,0.12329028229649344,0.015068841038742177,10
MDHG,diginetica,popular,freqrec,Poisoning-SSL,mrr,10,0.00618810794005505,0.005091088894403008,10
MDHG,diginetica,popular,freqrec,Poisoning-SSL,mrr,20,0.00730832984846711,0.005410169384586798,10
MDHG,diginetica,popular,freqrec,Poisoning-SSL,mrr,30,0.00804234832021306,0.005599883119166128,10
MDHG,diginetica,popular,freqrec,Poisoning-SSL,mrr,40,0.00860805050146328,0.005678048717129003,10
MDHG,diginetica,popular,freqrec,Poisoning-SSL,mrr,50,0.00906964053315831,0.005707668689211062,10
MDHG,diginetica,popular,freqrec,Poisoning-SSL,recall,10,0.02107200368069929,0.014223271910117463,10
MDHG,diginetica,popular,freqrec,Poisoning-SSL,recall,20,0.03785533537086328,0.02109002544963413,10
MDHG,diginetica,popular,freqrec,Poisoning-SSL,recall,30,0.05636235170396657,0.02732031636824087,10
MDHG,diginetica,popular,freqrec,Poisoning-SSL,recall,40,0.07638601334253504,0.03209245985649769,10
MDHG,diginetica,popular,freqrec,Poisoning-SSL,recall,50,0.0973429951690821,0.0357516482000103,10
MDHG,diginetica,popular,freqrec,TC-SACP-C,mrr,10,0.0008023087311758799,0.00011434109896028369,10
MDHG,diginetica,popular,freqrec,TC-SACP-C,mrr,20,0.00161835201055881,0.0002325205863387886,10
MDHG,diginetica,popular,freqrec,TC-SACP-C,mrr,30,0.0024409994790881,0.00033326450856880165,10
MDHG,diginetica,popular,freqrec,TC-SACP-C,mrr,40,0.00341699184140747,0.00046245760640339803,10
MDHG,diginetica,popular,freqrec,TC-SACP-C,mrr,50,0.004537887952272559,0.0005896553974506399,10
MDHG,diginetica,popular,freqrec,TC-SACP-C,recall,10,0.0046205921982319,0.0006910781231072356,10
MDHG,diginetica,popular,freqrec,TC-SACP-C,recall,20,0.01729928686450421,0.0025861441597837646,10
MDHG,diginetica,popular,freqrec,TC-SACP-C,recall,30,0.03833678398895784,0.0051586821160624725,10
MDHG,diginetica,popular,freqrec,TC-SACP-C,recall,40,0.07308488612836436,0.009891075126665566,10
MDHG,diginetica,popular,freqrec,TC-SACP-C,recall,50,0.12421867297643692,0.015813958773674856,10
MDHG,diginetica,popular,freqrec,TC-SACP-G,mrr,10,0.004965103517060481,0.001718875657682639,10
MDHG,diginetica,popular,freqrec,TC-SACP-G,mrr,20,0.0060845734810153805,0.001885313074047303,10
MDHG,diginetica,popular,freqrec,TC-SACP-G,mrr,30,0.0069257610230234095,0.0019955002614906446,10
MDHG,diginetica,popular,freqrec,TC-SACP-G,mrr,40,0.007717487418089081,0.002066968771557258,10
MDHG,diginetica,popular,freqrec,TC-SACP-G,mrr,50,0.00844740139894687,0.00211607123536114,10
MDHG,diginetica,popular,freqrec,TC-SACP-G,recall,10,0.01680962239968447,0.003978121694492192,10
MDHG,diginetica,popular,freqrec,TC-SACP-G,recall,20,0.03375398468566166,0.006553894677317536,10
MDHG,diginetica,popular,freqrec,TC-SACP-G,recall,30,0.054965657760688756,0.009608576114456787,10
MDHG,diginetica,popular,freqrec,TC-SACP-G,recall,40,0.08306385356074793,0.01290513642058819,10
MDHG,diginetica,popular,freqrec,TC-SACP-G,recall,50,0.11626901968516871,0.0158289221698564,10
MDHG,diginetica,popular,mdhg,CREAT,mrr,10,0.2396572459594987,0.40340108287084087,10
MDHG,diginetica,popular,mdhg,CREAT,mrr,20,0.23977550130141306,0.4035039338873431,10
MDHG,diginetica,popular,mdhg,CREAT,mrr,30,0.23982217910437034,0.403514785386164,10
MDHG,diginetica,popular,mdhg,CREAT,mrr,40,0.2398561686001761,0.4035120361813029,10
MDHG,diginetica,popular,mdhg,CREAT,mrr,50,0.2398935544728443,0.40349831389840646,10
MDHG,diginetica,popular,mdhg,CREAT,recall,10,0.2464146044891386,0.41104319725686567,10
MDHG,diginetica,popular,mdhg,CREAT,recall,20,0.2480758486969667,0.4125842950768566,10
MDHG,diginetica,popular,mdhg,CREAT,recall,30,0.24924578527062993,0.4128870747708946,10
MDHG,diginetica,popular,mdhg,CREAT,recall,40,0.250453514739229,0.4128025355369885,10
MDHG,diginetica,popular,mdhg,CREAT,recall,50,0.252162410858063,0.4121876313198473,10
MDHG,diginetica,popular,mdhg,DPSBR,mrr,10,0.39908994304722883,0.5149584226216127,10
MDHG,diginetica,popular,mdhg,DPSBR,mrr,20,0.39917674122224245,0.5148866274417399,10
MDHG,diginetica,popular,mdhg,DPSBR,mrr,30,0.39926373589505415,0.5148124206738176,10
MDHG,diginetica,popular,mdhg,DPSBR,mrr,40,0.39934927188913855,0.514739410447423,10
MDHG,diginetica,popular,mdhg,DPSBR,mrr,50,0.399447001323047,0.5146555509030003,10
MDHG,diginetica,popular,mdhg,DPSBR,recall,10,0.3996894409937888,0.5146762698320718,10
MDHG,diginetica,popular,mdhg,DPSBR,recall,20,0.40103191034868046,0.5135596711658644,10
MDHG,diginetica,popular,mdhg,DPSBR,recall,30,0.4032551184725097,0.5116653258697111,10
MDHG,diginetica,popular,mdhg,DPSBR,recall,40,0.4063064839462355,0.5090634866379132,10
MDHG,diginetica,popular,mdhg,DPSBR,recall,50,0.410756186532584,0.5052512376671486,10
MDHG,diginetica,popular,mdhg,Poisoning-SSL,mrr,10,0.49885909144732976,0.524932209390317,10
MDHG,diginetica,popular,mdhg,Poisoning-SSL,mrr,20,0.49904902120892436,0.5247416741951042,10
MDHG,diginetica,popular,mdhg,Poisoning-SSL,mrr,30,0.4991580527313103,0.5246275053837337,10
MDHG,diginetica,popular,mdhg,Poisoning-SSL,mrr,40,0.49922939183672577,0.524552709082031,10
MDHG,diginetica,popular,mdhg,Poisoning-SSL,mrr,50,0.49927896801618166,0.5245005650076499,10
MDHG,diginetica,popular,mdhg,Poisoning-SSL,recall,10,0.5019257944723783,0.524526806152294,10
MDHG,diginetica,popular,mdhg,Poisoning-SSL,recall,20,0.5047783364553551,0.5216968349578148,10
MDHG,diginetica,popular,mdhg,Poisoning-SSL,recall,30,0.5075109270761444,0.5188854640945133,10
MDHG,diginetica,popular,mdhg,Poisoning-SSL,recall,40,0.5100184034966644,0.5162905237908081,10
MDHG,diginetica,popular,mdhg,Poisoning-SSL,recall,50,0.5122679023300141,0.513949313760622,10
MDHG,diginetica,popular,mdhg,TC-SACP-C,mrr,10,0.4738677382999773,0.33574715338754285,10
MDHG,diginetica,popular,mdhg,TC-SACP-C,mrr,20,0.4752530065685835,0.33624777454523774,10
MDHG,diginetica,popular,mdhg,TC-SACP-C,mrr,30,0.4756921058158392,0.33623932669263135,10
MDHG,diginetica,popular,mdhg,TC-SACP-C,mrr,40,0.4759201360114381,0.3361703679711822,10
MDHG,diginetica,popular,mdhg,TC-SACP-C,mrr,50,0.47608533683466375,0.3360773226670836,10
MDHG,diginetica,popular,mdhg,TC-SACP-C,recall,10,0.5605573630418351,0.3894996664838897,10
MDHG,diginetica,popular,mdhg,TC-SACP-C,recall,20,0.5801439416346248,0.39691403590810376,10
MDHG,diginetica,popular,mdhg,TC-SACP-C,recall,30,0.591052942916297,0.396859475461649,10
MDHG,diginetica,popular,mdhg,TC-SACP-C,recall,40,0.5990584639652963,0.39447033179563934,10
MDHG,diginetica,popular,mdhg,TC-SACP-C,recall,50,0.6065283118078149,0.3902857638883742,10
MDHG,diginetica,popular,mdhg,TC-SACP-G,mrr,10,0.5771702159124513,0.4896377609758194,10
MDHG,diginetica,popular,mdhg,TC-SACP-G,mrr,20,0.5788398636811455,0.4879876253522176,10
MDHG,diginetica,popular,mdhg,TC-SACP-G,mrr,30,0.5796472588181454,0.4870695353025078,10
MDHG,diginetica,popular,mdhg,TC-SACP-G,mrr,40,0.580121152924093,0.48650724300228537,10
MDHG,diginetica,popular,mdhg,TC-SACP-G,mrr,50,0.5804385520589198,0.4861333395975229,10
MDHG,diginetica,popular,mdhg,TC-SACP-G,recall,10,0.6075092839067995,0.4874853316362119,10
MDHG,diginetica,popular,mdhg,TC-SACP-G,recall,20,0.6323310000328635,0.4626063969138387,10
MDHG,diginetica,popular,mdhg,TC-SACP-G,recall,30,0.6525140490979,0.4397343975432516,10
MDHG,diginetica,popular,mdhg,TC-SACP-G,recall,40,0.6691790725952217,0.42000342188351214,10
MDHG,diginetica,popular,mdhg,TC-SACP-G,recall,50,0.683517368299977,0.4031999596012165,10
MDHG,diginetica,popular,miasrec,CREAT,mrr,10,0.09378350239719883,0.015912553613710547,10
MDHG,diginetica,popular,miasrec,CREAT,mrr,20,0.09823063744215305,0.014899202725822834,10
MDHG,diginetica,popular,miasrec,CREAT,mrr,30,0.09884530338760067,0.01472845581861575,10
MDHG,diginetica,popular,miasrec,CREAT,mrr,40,0.09899789471756706,0.014691695443412756,10
MDHG,diginetica,popular,miasrec,CREAT,mrr,50,0.09905034863230318,0.014695546500606175,10
MDHG,diginetica,popular,miasrec,CREAT,recall,10,0.2954944296559203,0.042233204934020184,10
MDHG,diginetica,popular,miasrec,CREAT,recall,20,0.35775082980051925,0.08425060789024795,10
MDHG,diginetica,popular,miasrec,CREAT,recall,30,0.3726034375102698,0.09566762241483741,10
MDHG,diginetica,popular,miasrec,CREAT,recall,40,0.37783857504354396,0.09983146579931663,10
MDHG,diginetica,popular,miasrec,CREAT,recall,50,0.3802096684084261,0.10161045323275618,10
MDHG,diginetica,popular,miasrec,DPSBR,mrr,10,0.03607711706720812,0.011144134469833736,10
MDHG,diginetica,popular,miasrec,DPSBR,mrr,20,0.0545499883905808,0.01381963169417753,10
MDHG,diginetica,popular,miasrec,DPSBR,mrr,30,0.06241384083298325,0.013533125243911875,10
