dataset,target_type,target_item,victim_model,method,attack_size,recall20
diginetica,unpopular,17290,wearec,CREAT,0.01,0.0438890532058233
diginetica,unpopular,17290,wearec,DPSBR,0.01,0.0523678070261921
diginetica,unpopular,17290,wearec,Poisoning-SSL,0.01,0.0502316868776496
diginetica,unpopular,17290,wearec,TC-SACP-C,0.01,0.0476847743928489
diginetica,unpopular,17290,wearec,TC-SACP-G,0.01,0.0500345065562456
diginetica,unpopular,20222,freqrec,CREAT,0.01,0.0135232837096191
diginetica,unpopular,20222,freqrec,DPSBR,0.01,0.0170560978014394
diginetica,unpopular,20222,freqrec,Poisoning-SSL,0.01,0.0238423871964244
diginetica,unpopular,20222,freqrec,TC-SACP-C,0.01,0.0128495842781557
diginetica,unpopular,20222,freqrec,TC-SACP-G,0.01,0.0134904203227184
diginetica,unpopular,20222,mdhg,CREAT,0.01,0.0001150218541522
diginetica,unpopular,20222,mdhg,DPSBR,0.01,0.0012323770087745
diginetica,unpopular,20222,mdhg,Poisoning-SSL,0.01,0.003269906996615
diginetica,unpopular,20222,mdhg,TC-SACP-C,0.01,0.0002629070952052
diginetica,unpopular,20222,mdhg,TC-SACP-G,0.01,0.001561010877781
diginetica,unpopular,20222,miasrec,CREAT,0.01,0.2670971770350652
diginetica,unpopular,20222,miasrec,DPSBR,0.01,0.486230240888626
diginetica,unpopular,20222,miasrec,Poisoning-SSL,0.01,0.138042656676197
diginetica,unpopular,20222,miasrec,TC-SACP-C,0.01,0.648493213710605
diginetica,unpopular,20222,miasrec,TC-SACP-G,0.01,0.6851194584113839
diginetica,unpopular,20222,srgnn,CREAT,0.01,0.2220743369811692
diginetica,unpopular,20222,srgnn,DPSBR,0.01,0.2352196917414308
diginetica,unpopular,20222,srgnn,Poisoning-SSL,0.01,0.1019586578592789
diginetica,unpopular,20222,srgnn,TC-SACP-C,0.01,0.3287160274737915
diginetica,unpopular,20222,srgnn,TC-SACP-G,0.01,0.272059548457064
diginetica,unpopular,20222,tron,CREAT,0.01,0.0995596306155312
diginetica,unpopular,20222,tron,DPSBR,0.01,0.4626178974005061
diginetica,unpopular,20222,tron,Poisoning-SSL,0.01,0.4407966084984718
diginetica,unpopular,20222,tron,TC-SACP-C,0.01,0.236435637056755
diginetica,unpopular,20222,tron,TC-SACP-G,0.01,0.4290150842945874
diginetica,unpopular,20222,wearec,CREAT,0.01,0.042311610634592
diginetica,unpopular,20222,wearec,DPSBR,0.01,0.0395346544414867
diginetica,unpopular,20222,wearec,Poisoning-SSL,0.01,0.0374806927601958
diginetica,unpopular,20222,wearec,TC-SACP-C,0.01,0.0469782115744848
diginetica,unpopular,20222,wearec,TC-SACP-G,0.01,0.0438397581254724
diginetica,unpopular,21325,freqrec,CREAT,0.01,0.0169575076407374
diginetica,unpopular,21325,freqrec,DPSBR,0.01,0.0134246935489171
diginetica,unpopular,21325,freqrec,Poisoning-SSL,0.01,0.0279503105590062
diginetica,unpopular,21325,freqrec,TC-SACP-C,0.01,0.0188307206940747
diginetica,unpopular,21325,freqrec,TC-SACP-G,0.01,0.0152157481350027
diginetica,unpopular,21325,mdhg,CREAT,0.01,1
diginetica,unpopular,21325,mdhg,DPSBR,0.01,0.0019225081336882
diginetica,unpopular,21325,mdhg,Poisoning-SSL,0.01,0.9996713661309936
diginetica,unpopular,21325,mdhg,TC-SACP-C,0.01,0.0001643169345032
diginetica,unpopular,21325,mdhg,TC-SACP-G,0.01,1
diginetica,unpopular,21325,miasrec,CREAT,0.01,0.2675572644516744
diginetica,unpopular,21325,miasrec,DPSBR,0.01,0.4538762364849321
diginetica,unpopular,21325,miasrec,Poisoning-SSL,0.01,0.2188537250649052
diginetica,unpopular,21325,miasrec,TC-SACP-C,0.01,0.4394656413289953
diginetica,unpopular,21325,miasrec,TC-SACP-G,0.01,0.6280193236714976
diginetica,unpopular,21325,srgnn,CREAT,0.01,0.2155509546813894
diginetica,unpopular,21325,srgnn,DPSBR,0.01,0.2490716093200565
diginetica,unpopular,21325,srgnn,Poisoning-SSL,0.01,0.0878438331854481
diginetica,unpopular,21325,srgnn,TC-SACP-C,0.01,0.3118735416872062
diginetica,unpopular,21325,srgnn,TC-SACP-G,0.01,0.3032140392388839
diginetica,unpopular,21325,tron,CREAT,0.01,0.0284103979756153
diginetica,unpopular,21325,tron,DPSBR,0.01,0.4272404614019521
diginetica,unpopular,21325,tron,Poisoning-SSL,0.01,0.3628939498504716
diginetica,unpopular,21325,tron,TC-SACP-C,0.01,0.1555259785073449
diginetica,unpopular,21325,tron,TC-SACP-G,0.01,0.4648854710966512
diginetica,unpopular,21325,wearec,CREAT,0.01,0.0511682934043182
diginetica,unpopular,21325,wearec,DPSBR,0.01,0.0437575996582207
diginetica,unpopular,21325,wearec,Poisoning-SSL,0.01,0.0359361135758651
diginetica,unpopular,21325,wearec,TC-SACP-C,0.01,0.0547504025764895
diginetica,unpopular,21325,wearec,TC-SACP-G,0.01,0.0541095665319267
diginetica,unpopular,23414,freqrec,CREAT,0.01,0.0160209011140688
diginetica,unpopular,23414,freqrec,DPSBR,0.01,0.0182556114233132
diginetica,unpopular,23414,freqrec,Poisoning-SSL,0.01,0.0290512340201781
diginetica,unpopular,23414,freqrec,TC-SACP-C,0.01,0.0147227973314929
diginetica,unpopular,23414,freqrec,TC-SACP-G,0.01,0.0098425843767458
diginetica,unpopular,23414,mdhg,CREAT,0.01,0.0002793387886555
diginetica,unpopular,23414,mdhg,DPSBR,0.01,0.0014131256367281
diginetica,unpopular,23414,mdhg,Poisoning-SSL,0.01,0.9998849781458478
diginetica,unpopular,23414,mdhg,TC-SACP-C,0.01,0.8050215255184199
diginetica,unpopular,23414,mdhg,TC-SACP-G,0.01,1
diginetica,unpopular,23414,miasrec,CREAT,0.01,0.2670643136481646
diginetica,unpopular,23414,miasrec,DPSBR,0.01,0.5684051398337112
diginetica,unpopular,23414,miasrec,Poisoning-SSL,0.01,0.1728121200170889
diginetica,unpopular,23414,miasrec,TC-SACP-C,0.01,0.6851523217982846
diginetica,unpopular,23414,miasrec,TC-SACP-G,0.01,0.5154129284564067
diginetica,unpopular,23414,srgnn,CREAT,0.01,0.2080581024680403
diginetica,unpopular,23414,srgnn,DPSBR,0.01,0.2346445824706694
diginetica,unpopular,23414,srgnn,Poisoning-SSL,0.01,0.0789542870288212
diginetica,unpopular,23414,srgnn,TC-SACP-C,0.01,0.3190377600315489
diginetica,unpopular,23414,srgnn,TC-SACP-G,0.01,0.2958526405731375
diginetica,unpopular,23414,tron,CREAT,0.01,0.0672056262118373
diginetica,unpopular,23414,tron,DPSBR,0.01,0.4640967498110355
diginetica,unpopular,23414,tron,Poisoning-SSL,0.01,0.2965756350849518
diginetica,unpopular,23414,tron,TC-SACP-C,0.01,0.2568273686286109
diginetica,unpopular,23414,tron,TC-SACP-G,0.01,0.3928982220907687
diginetica,unpopular,23414,wearec,CREAT,0.01,0.0532551184725097
diginetica,unpopular,23414,wearec,DPSBR,0.01,0.0413750041079233
diginetica,unpopular,23414,wearec,Poisoning-SSL,0.01,0.0325183213381971
diginetica,unpopular,23414,wearec,TC-SACP-C,0.01,0.0397154030694403
diginetica,unpopular,23414,wearec,TC-SACP-G,0.01,0.0657596371882086
diginetica,unpopular,28865,freqrec,CREAT,0.01,0.0137861908048243
diginetica,unpopular,28865,freqrec,DPSBR,0.01,0.0138683492720759
diginetica,unpopular,28865,freqrec,Poisoning-SSL,0.01,0.0294455946629859
diginetica,unpopular,28865,freqrec,TC-SACP-C,0.01,0.0169739393341877
diginetica,unpopular,28865,freqrec,TC-SACP-G,0.01,0.0229386440566564
diginetica,unpopular,28865,mdhg,CREAT,0.01,0.0001807486279535
diginetica,unpopular,28865,mdhg,DPSBR,0.01,0.9991619836340332
diginetica,unpopular,28865,mdhg,Poisoning-SSL,0.01,0.0054388905320582
diginetica,unpopular,28865,mdhg,TC-SACP-C,0.01,0.8144697492523579
diginetica,unpopular,28865,mdhg,TC-SACP-G,0.01,0.999950704919649
diginetica,unpopular,28865,miasrec,CREAT,0.01,0.2740149199776528
diginetica,unpopular,28865,miasrec,DPSBR,0.01,0.5006408360445628
diginetica,unpopular,28865,miasrec,Poisoning-SSL,0.01,0.2098984521344769
diginetica,unpopular,28865,miasrec,TC-SACP-C,0.01,0.7121331624437215
diginetica,unpopular,28865,miasrec,TC-SACP-G,0.01,0.7590127838575044
diginetica,unpopular,28865,srgnn,CREAT,0.01,0.2188865884518058
diginetica,unpopular,28865,srgnn,DPSBR,0.01,0.258191199184988
diginetica,unpopular,28865,srgnn,Poisoning-SSL,0.01,0.1037332807519142
diginetica,unpopular,28865,srgnn,TC-SACP-C,0.01,0.3059581320450886
diginetica,unpopular,28865,srgnn,TC-SACP-G,0.01,0.2920404876926616
diginetica,unpopular,28865,tron,CREAT,0.01,0.0399290150842945
diginetica,unpopular,28865,tron,DPSBR,0.01,0.4709651976732722
diginetica,unpopular,28865,tron,Poisoning-SSL,0.01,0.3638798514574912
diginetica,unpopular,28865,tron,TC-SACP-C,0.01,0.1775280160373328
diginetica,unpopular,28865,tron,TC-SACP-G,0.01,0.4640145913437838
diginetica,unpopular,28865,wearec,CREAT,0.01,0.0498044628479411
diginetica,unpopular,28865,wearec,DPSBR,0.01,0.0371520588911893
diginetica,unpopular,28865,wearec,Poisoning-SSL,0.01,0.0651023694501955
diginetica,unpopular,28865,wearec,TC-SACP-C,0.01,0.0354595944658056
diginetica,unpopular,28865,wearec,TC-SACP-G,0.01,0.0345558513260376
diginetica,unpopular,29122,freqrec,CREAT,0.01,0.0141312563672812
diginetica,unpopular,29122,freqrec,DPSBR,0.01,0.0184856551316178
diginetica,unpopular,29122,freqrec,Poisoning-SSL,0.01,0.0335042229452167
diginetica,unpopular,29122,freqrec,TC-SACP-C,0.01,0.0155608136974596
diginetica,unpopular,29122,freqrec,TC-SACP-G,0.01,0.0090702947845804
diginetica,unpopular,29122,mdhg,CREAT,0.01,1
diginetica,unpopular,29122,mdhg,DPSBR,0.01,0.0015938742646817
diginetica,unpopular,29122,mdhg,Poisoning-SSL,0.01,0.9993263005685366
diginetica,unpopular,29122,mdhg,TC-SACP-C,0.01,0.0006901311249137
diginetica,unpopular,29122,mdhg,TC-SACP-G,0.01,1
diginetica,unpopular,29122,miasrec,CREAT,0.01,0.3970225771468007
diginetica,unpopular,29122,miasrec,DPSBR,0.01,0.663413191363502
diginetica,unpopular,29122,miasrec,Poisoning-SSL,0.01,0.1437115909165598
diginetica,unpopular,29122,miasrec,TC-SACP-C,0.01,0.7513884780965526
diginetica,unpopular,29122,miasrec,TC-SACP-G,0.01,0.7200696703802294
diginetica,unpopular,29122,srgnn,CREAT,0.01,0.1929573761871898
diginetica,unpopular,29122,srgnn,DPSBR,0.01,0.2461467678858983
diginetica,unpopular,29122,srgnn,Poisoning-SSL,0.01,0.1104209799861973
diginetica,unpopular,29122,srgnn,TC-SACP-C,0.01,0.3442439777843504
diginetica,unpopular,29122,srgnn,TC-SACP-G,0.01,0.2928785040586283
diginetica,unpopular,29122,tron,CREAT,0.01,0.0530908015380065
diginetica,unpopular,29122,tron,DPSBR,0.01,0.462108514903546
diginetica,unpopular,29122,tron,Poisoning-SSL,0.01,0.4244963685957474
diginetica,unpopular,29122,tron,TC-SACP-C,0.01,0.1620493608071248
diginetica,unpopular,29122,tron,TC-SACP-G,0.01,0.3996352164054027
diginetica,unpopular,29122,wearec,CREAT,0.01,0.0386637746886194
diginetica,unpopular,29122,wearec,DPSBR,0.01,0.0331920207696605
diginetica,unpopular,29122,wearec,Poisoning-SSL,0.01,0.0573301784481908
diginetica,unpopular,29122,wearec,TC-SACP-C,0.01,0.0459758782740149
diginetica,unpopular,29122,wearec,TC-SACP-G,0.01,0.0523185119458411
diginetica,unpopular,32561,freqrec,CREAT,0.01,0.0151335896677511
diginetica,unpopular,32561,freqrec,DPSBR,0.01,0.0120444312990896
diginetica,unpopular,32561,freqrec,Poisoning-SSL,0.01,0.037086332117388
diginetica,unpopular,32561,freqrec,TC-SACP-C,0.01,0.0114693220283282
diginetica,unpopular,32561,freqrec,TC-SACP-G,0.01,0.015380065069506
diginetica,unpopular,32561,mdhg,CREAT,0.01,0.0001971803214039
diginetica,unpopular,32561,mdhg,DPSBR,0.01,0.9957934864767164
diginetica,unpopular,32561,mdhg,Poisoning-SSL,0.01,0.0071806500377928
diginetica,unpopular,32561,mdhg,TC-SACP-C,0.01,0.7797660126852674
diginetica,unpopular,32561,mdhg,TC-SACP-G,0.01,1
diginetica,unpopular,32561,miasrec,CREAT,0.01,0.4594301488711426
diginetica,unpopular,32561,miasrec,DPSBR,0.01,0.5757008117256565
diginetica,unpopular,32561,miasrec,Poisoning-SSL,0.01,0.2630221170593841
diginetica,unpopular,32561,miasrec,TC-SACP-C,0.01,0.5930691117026521
diginetica,unpopular,32561,miasrec,TC-SACP-G,0.01,0.5807289099214565
diginetica,unpopular,32561,srgnn,CREAT,0.01,0.1632160110420979
diginetica,unpopular,32561,srgnn,DPSBR,0.01,0.2513227513227513
diginetica,unpopular,32561,srgnn,Poisoning-SSL,0.01,0.1061158763022117
diginetica,unpopular,32561,srgnn,TC-SACP-C,0.01,0.3394623549903053
diginetica,unpopular,32561,srgnn,TC-SACP-G,0.01,0.2747050511025666
diginetica,unpopular,32561,tron,CREAT,0.01,0.0198330539945446
diginetica,unpopular,32561,tron,DPSBR,0.01,0.5177626606198035
diginetica,unpopular,32561,tron,Poisoning-SSL,0.01,0.3175589076210194
diginetica,unpopular,32561,tron,TC-SACP-C,0.01,0.2333464786880936
diginetica,unpopular,32561,tron,TC-SACP-G,0.01,0.3991258339084426
diginetica,unpopular,32561,wearec,CREAT,0.01,0.0384994577541161
diginetica,unpopular,32561,wearec,DPSBR,0.01,0.0408820533044135
diginetica,unpopular,32561,wearec,Poisoning-SSL,0.01,0.0405369877419566
diginetica,unpopular,32561,wearec,TC-SACP-C,0.01,0.0478326596339018
diginetica,unpopular,32561,wearec,TC-SACP-G,0.01,0.0733017844819087
diginetica,unpopular,33995,freqrec,CREAT,0.01,0.0155608136974596
diginetica,unpopular,33995,freqrec,DPSBR,0.01,0.0150678628939498
diginetica,unpopular,33995,freqrec,Poisoning-SSL,0.01,0.0330277038351572
diginetica,unpopular,33995,freqrec,TC-SACP-C,0.01,0.0139669394327779
diginetica,unpopular,33995,freqrec,TC-SACP-G,0.01,0.0126359722633014
diginetica,unpopular,33995,mdhg,CREAT,0.01,0.0002957704821058
diginetica,unpopular,33995,mdhg,DPSBR,0.01,0.0024976174044497
diginetica,unpopular,33995,mdhg,Poisoning-SSL,0.01,0.0079858030168589
diginetica,unpopular,33995,mdhg,TC-SACP-C,0.01,0.0001971803214039
diginetica,unpopular,33995,mdhg,TC-SACP-G,0.01,0.001708896118834
diginetica,unpopular,33995,miasrec,CREAT,0.01,0.4469091984619935
diginetica,unpopular,33995,miasrec,DPSBR,0.01,0.4906832298136646
diginetica,unpopular,33995,miasrec,Poisoning-SSL,0.01,0.2185579545827993
diginetica,unpopular,33995,miasrec,TC-SACP-C,0.01,0.6398501429557331
diginetica,unpopular,33995,miasrec,TC-SACP-G,0.01,0.649298366689671
diginetica,unpopular,33995,srgnn,CREAT,0.01,0.1941075947287127
diginetica,unpopular,33995,srgnn,DPSBR,0.01,0.2897564823030661
diginetica,unpopular,33995,srgnn,Poisoning-SSL,0.01,0.1019257944723783
diginetica,unpopular,33995,srgnn,TC-SACP-C,0.01,0.3380656610470275
diginetica,unpopular,33995,srgnn,TC-SACP-G,0.01,0.2850405862828223
diginetica,unpopular,33995,tron,CREAT,0.01,0.1012520950409149
diginetica,unpopular,33995,tron,DPSBR,0.01,0.4768970390088402
diginetica,unpopular,33995,tron,Poisoning-SSL,0.01,0.3768444575897992
diginetica,unpopular,33995,tron,TC-SACP-C,0.01,0.2299779815307765
diginetica,unpopular,33995,tron,TC-SACP-G,0.01,0.4582799303296198
diginetica,unpopular,33995,wearec,CREAT,0.01,0.0443162772355318
diginetica,unpopular,33995,wearec,DPSBR,0.01,0.038647342995169
diginetica,unpopular,33995,wearec,Poisoning-SSL,0.01,0.0457129711788096
diginetica,unpopular,33995,wearec,TC-SACP-C,0.01,0.030908015380065
diginetica,unpopular,33995,wearec,TC-SACP-G,0.01,0.028492556442867
yoochoose1_64,popular,3528,freqrec,CREAT,0.01,0.0889835056710436
yoochoose1_64,popular,3528,freqrec,DPSBR,0.01,0.1588607821388958
yoochoose1_64,popular,3528,freqrec,Poisoning-SSL,0.01,0.2907438548785288
yoochoose1_64,popular,3528,freqrec,TC-SACP-C,0.01,0.0973022290600737
yoochoose1_64,popular,3528,freqrec,TC-SACP-G,0.01,0.1082328526959819
yoochoose1_64,popular,3528,mdhg,CREAT,0.01,0.3663100647608143
yoochoose1_64,popular,3528,mdhg,DPSBR,0.01,0.9998389924505348
yoochoose1_64,popular,3528,mdhg,Poisoning-SSL,0.01,0.9943647357687216
yoochoose1_64,popular,3528,mdhg,TC-SACP-C,0.01,0.7374324662778633
yoochoose1_64,popular,3528,mdhg,TC-SACP-G,0.01,0.9976564456688968
yoochoose1_64,popular,3528,miasrec,CREAT,0.01,0.2746073204765824
yoochoose1_64,popular,3528,miasrec,DPSBR,0.01,0.5056889334144334
yoochoose1_64,popular,3528,miasrec,Poisoning-SSL,0.01,0.4760098751297005
yoochoose1_64,popular,3528,miasrec,TC-SACP-C,0.01,0.4684425203048409
yoochoose1_64,popular,3528,miasrec,TC-SACP-G,0.01,0.3887795627750545
yoochoose1_64,popular,3528,srgnn,CREAT,0.01,0.2596515081040466
yoochoose1_64,popular,3528,srgnn,DPSBR,0.01,0.3912841246556227
yoochoose1_64,popular,3528,srgnn,Poisoning-SSL,0.01,0.4005152241582883
yoochoose1_64,popular,3528,srgnn,TC-SACP-C,0.01,0.4515367276110058
yoochoose1_64,popular,3528,srgnn,TC-SACP-G,0.01,0.4194425560842963
yoochoose1_64,popular,3528,tron,CREAT,0.01,0.392879551117724
yoochoose1_64,popular,3528,tron,DPSBR,0.01,0.6401054084577739
yoochoose1_64,popular,3528,tron,Poisoning-SSL,0.01,0.5452019432443576
yoochoose1_64,popular,3528,tron,TC-SACP-C,0.01,0.2189197425739024
yoochoose1_64,popular,3528,tron,TC-SACP-G,0.01,0.635856802251582
yoochoose1_64,popular,3528,wearec,CREAT,0.01,0.1665354753300654
yoochoose1_64,popular,3528,wearec,DPSBR,0.01,0.2419227879351676
yoochoose1_64,popular,3528,wearec,Poisoning-SSL,0.01,0.266431714909299
yoochoose1_64,popular,3528,wearec,TC-SACP-C,0.01,0.2123331782890264
yoochoose1_64,popular,3528,wearec,TC-SACP-G,0.01,0.2571111667680418
yoochoose1_64,popular,3660,freqrec,CREAT,0.01,0.1078392786861784
yoochoose1_64,popular,3660,freqrec,DPSBR,0.01,0.1243693870979283
yoochoose1_64,popular,3660,freqrec,Poisoning-SSL,0.01,0.1243693870979283
yoochoose1_64,popular,3660,freqrec,TC-SACP-C,0.01,0.1049232530680883
yoochoose1_64,popular,3660,freqrec,TC-SACP-G,0.01,0.0827757701527782
yoochoose1_64,popular,3660,mdhg,CREAT,0.01,0.9994990876238864
yoochoose1_64,popular,3660,mdhg,DPSBR,0.01,0.9986582704211242
yoochoose1_64,popular,3660,mdhg,Poisoning-SSL,0.01,0.9996779849010698
yoochoose1_64,popular,3660,mdhg,TC-SACP-C,0.01,0.6626355146874665
yoochoose1_64,popular,3660,mdhg,TC-SACP-G,0.01,0.9996600951733514
yoochoose1_64,popular,3660,miasrec,CREAT,0.01,0.2186303624458835
yoochoose1_64,popular,3660,miasrec,DPSBR,0.01,0.3964721456939425
yoochoose1_64,popular,3660,miasrec,Poisoning-SSL,0.01,0.2618698343411213
yoochoose1_64,popular,3660,miasrec,TC-SACP-C,0.01,0.2682564671365702
yoochoose1_64,popular,3660,miasrec,TC-SACP-G,0.01,0.3549679773873841
yoochoose1_64,popular,3660,srgnn,CREAT,0.01,0.2638198146624208
yoochoose1_64,popular,3660,srgnn,DPSBR,0.01,0.3759526280010018
yoochoose1_64,popular,3660,srgnn,Poisoning-SSL,0.01,0.2302944649182439
yoochoose1_64,popular,3660,srgnn,TC-SACP-C,0.01,0.4561164979069018
yoochoose1_64,popular,3660,srgnn,TC-SACP-G,0.01,0.4119825396257469
yoochoose1_64,popular,3660,tron,CREAT,0.01,0.4102504347202553
yoochoose1_64,popular,3660,tron,DPSBR,0.01,0.6170697165803202
yoochoose1_64,popular,3660,tron,Poisoning-SSL,0.01,0.502124303103096
yoochoose1_64,popular,3660,tron,TC-SACP-C,0.01,0.3640714913145582
yoochoose1_64,popular,3660,tron,TC-SACP-G,0.01,0.7371779932954484
yoochoose1_64,popular,3660,wearec,CREAT,0.01,0.2032630863358259
yoochoose1_64,popular,3660,wearec,DPSBR,0.01,0.1814376185194461
yoochoose1_64,popular,3660,wearec,Poisoning-SSL,0.01,0.1831192529249704
yoochoose1_64,popular,3660,wearec,TC-SACP-C,0.01,0.2172170739561343
yoochoose1_64,popular,3660,wearec,TC-SACP-G,0.01,0.2507782031557479
yoochoose1_64,popular,3916,freqrec,CREAT,0.01,0.1375898958817847
yoochoose1_64,popular,3916,freqrec,DPSBR,0.01,0.1391999713764356
yoochoose1_64,popular,3916,freqrec,Poisoning-SSL,0.01,0.4661526351568929
yoochoose1_64,popular,3916,freqrec,TC-SACP-C,0.01,0.1546745858528033
yoochoose1_64,popular,3916,freqrec,TC-SACP-G,0.01,0.1631185373358617
yoochoose1_64,popular,3916,mdhg,CREAT,0.01,0.1245661741028301
yoochoose1_64,popular,3916,mdhg,DPSBR,0.01,0.2052309563848438
yoochoose1_64,popular,3916,mdhg,Poisoning-SSL,0.01,0.3763998711939604
yoochoose1_64,popular,3916,mdhg,TC-SACP-C,0.01,0.1361408279365988
yoochoose1_64,popular,3916,mdhg,TC-SACP-G,0.01,0.1994167948763819
yoochoose1_64,popular,3916,miasrec,CREAT,0.01,0.2781315968370961
yoochoose1_64,popular,3916,miasrec,DPSBR,0.01,0.3655765859243622
yoochoose1_64,popular,3916,miasrec,Poisoning-SSL,0.01,0.563007621024008
yoochoose1_64,popular,3916,miasrec,TC-SACP-C,0.01,0.4098178825718273
yoochoose1_64,popular,3916,miasrec,TC-SACP-G,0.01,0.3591899531289134
yoochoose1_64,popular,3916,srgnn,CREAT,0.01,0.2756628144119646
yoochoose1_64,popular,3916,srgnn,DPSBR,0.01,0.3839493362911017
yoochoose1_64,popular,3916,srgnn,Poisoning-SSL,0.01,0.5688933414433432
yoochoose1_64,popular,3916,srgnn,TC-SACP-C,0.01,0.4759025367633904
yoochoose1_64,popular,3916,srgnn,TC-SACP-G,0.01,0.4227879351676267
yoochoose1_64,popular,3916,tron,CREAT,0.01,0.4850581718444687
yoochoose1_64,popular,3916,tron,DPSBR,0.01,0.7146263198465482
yoochoose1_64,popular,3916,tron,Poisoning-SSL,0.01,0.6136457343635158
yoochoose1_64,popular,3916,tron,TC-SACP-C,0.01,0.7204166143807254
yoochoose1_64,popular,3916,tron,TC-SACP-G,0.01,0.3517559112991413
yoochoose1_64,popular,3916,wearec,CREAT,0.01,0.1365344019464023
yoochoose1_64,popular,3916,wearec,DPSBR,0.01,0.2260009302658413
yoochoose1_64,popular,3916,wearec,Poisoning-SSL,0.01,0.5141328848974919
yoochoose1_64,popular,3916,wearec,TC-SACP-C,0.01,0.2089877992056961
yoochoose1_64,popular,3916,wearec,TC-SACP-G,0.01,0.2296146552649468
yoochoose1_64,popular,6200,freqrec,CREAT,0.01,0.127786325092132
yoochoose1_64,popular,6200,freqrec,DPSBR,0.01,0.0556907223872052
yoochoose1_64,popular,6200,freqrec,Poisoning-SSL,0.01,0.4488532684532541
yoochoose1_64,popular,6200,freqrec,TC-SACP-C,0.01,0.0974095674263837
yoochoose1_64,popular,6200,freqrec,TC-SACP-G,0.01,0.1026870371032952
yoochoose1_64,popular,6200,mdhg,CREAT,0.01,0.133135353679917
yoochoose1_64,popular,6200,mdhg,DPSBR,0.01,0.2160900211098787
yoochoose1_64,popular,6200,mdhg,Poisoning-SSL,0.01,0.4247021360334895
yoochoose1_64,popular,6200,mdhg,TC-SACP-C,0.01,0.1413288489749186
yoochoose1_64,popular,6200,mdhg,TC-SACP-G,0.01,0.1853196894343268
yoochoose1_64,popular,6200,miasrec,CREAT,0.01,0.275269240402161
yoochoose1_64,popular,6200,miasrec,DPSBR,0.01,0.2965937958424273
yoochoose1_64,popular,6200,miasrec,Poisoning-SSL,0.01,0.4488711581809725
yoochoose1_64,popular,6200,miasrec,TC-SACP-C,0.01,0.3556656767683996
yoochoose1_64,popular,6200,miasrec,TC-SACP-G,0.01,0.3920176034920749
yoochoose1_64,popular,6200,srgnn,CREAT,0.01,0.2614047014204443
yoochoose1_64,popular,6200,srgnn,DPSBR,0.01,0.3940391427242477
yoochoose1_64,popular,6200,srgnn,Poisoning-SSL,0.01,0.4754195141149951
yoochoose1_64,popular,6200,srgnn,TC-SACP-C,0.01,0.4114637375219149
yoochoose1_64,popular,6200,srgnn,TC-SACP-G,0.01,0.4098178825718273
yoochoose1_64,popular,6200,tron,CREAT,0.01,0.7501927110409982
yoochoose1_64,popular,6200,tron,DPSBR,0.01,0.5831525733646451
yoochoose1_64,popular,6200,tron,Poisoning-SSL,0.01,0.5102450567377158
yoochoose1_64,popular,6200,tron,TC-SACP-C,0.01,0.3758671996844916
yoochoose1_64,popular,6200,tron,TC-SACP-G,0.01,0.7475754262051163
yoochoose1_64,popular,6200,wearec,CREAT,0.01,0.1545135783033382
yoochoose1_64,popular,6200,wearec,DPSBR,0.01,0.2557515474614476
yoochoose1_64,popular,6200,wearec,Poisoning-SSL,0.01,0.5016458549500876
yoochoose1_64,popular,6200,wearec,TC-SACP-C,0.01,0.1667143726072489
yoochoose1_64,popular,6200,wearec,TC-SACP-G,0.01,0.2143726072489176
yoochoose1_64,popular,6996,freqrec,CREAT,0.01,0.1009517335146159
yoochoose1_64,popular,6996,freqrec,DPSBR,0.01,0.1637983469891588
yoochoose1_64,popular,6996,freqrec,Poisoning-SSL,0.01,0.1405417009553114
yoochoose1_64,popular,6996,freqrec,TC-SACP-C,0.01,0.1312927117249275
yoochoose1_64,popular,6996,freqrec,TC-SACP-G,0.01,0.1857669326272854
yoochoose1_64,popular,6996,mdhg,CREAT,0.01,0.1250134172957887
yoochoose1_64,popular,6996,mdhg,DPSBR,0.01,0.2031736376972342
yoochoose1_64,popular,6996,mdhg,Poisoning-SSL,0.01,0.1099144871015063
yoochoose1_64,popular,6996,mdhg,TC-SACP-C,0.01,0.1166768041790403
yoochoose1_64,popular,6996,mdhg,TC-SACP-G,0.01,0.195105370496261
yoochoose1_64,popular,6996,miasrec,CREAT,0.01,0.2733192600808615
yoochoose1_64,popular,6996,miasrec,DPSBR,0.01,0.4667787756270349
yoochoose1_64,popular,6996,miasrec,Poisoning-SSL,0.01,0.234355433110308
yoochoose1_64,popular,6996,miasrec,TC-SACP-C,0.01,0.3186697198468639
yoochoose1_64,popular,6996,miasrec,TC-SACP-G,0.01,0.4006404522523167
yoochoose1_64,popular,6996,srgnn,CREAT,0.01,0.2631221152814054
yoochoose1_64,popular,6996,srgnn,DPSBR,0.01,0.3627500089448638
yoochoose1_64,popular,6996,srgnn,Poisoning-SSL,0.01,0.2594905005545815
yoochoose1_64,popular,6996,srgnn,TC-SACP-C,0.01,0.444273498157358
yoochoose1_64,popular,6996,srgnn,TC-SACP-G,0.01,0.4058105835629181
yoochoose1_64,popular,6996,tron,CREAT,0.01,0.3963573131599233
yoochoose1_64,popular,6996,tron,DPSBR,0.01,0.3976480289693992
yoochoose1_64,popular,6996,tron,Poisoning-SSL,0.01,0.4461215782586092
yoochoose1_64,popular,6996,tron,TC-SACP-C,0.01,0.26977753078895
