dataset,target_type,target_item,victim_model,metric,k,value,method
yoochoose1_64,unpopular,1440,srgnn,mrr,20,0.057758052319099654,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,srgnn,mrr,30,0.06192734883556169,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,srgnn,mrr,40,0.0643944526845206,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,srgnn,mrr,50,0.06595805866580828,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,tron,recall,10,0.5342846386892064,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,tron,recall,20,0.7104494200742162,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,tron,recall,30,0.7895236900130864,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,tron,recall,40,0.8341430184823333,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,tron,recall,50,0.866231647634584,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,tron,mrr,10,0.1816756484666145,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,tron,mrr,20,0.19392780764974832,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,tron,mrr,30,0.1971417238514222,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,tron,mrr,40,0.1984193414647472,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,tron,mrr,50,0.19913070401088476,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,wearec,recall,10,0.04849905184443093,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,wearec,recall,20,0.2858062900282658,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,wearec,recall,30,0.4103187949479409,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,wearec,recall,40,0.5653332856273927,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,wearec,recall,50,0.6896668932698844,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,wearec,mrr,10,0.0059383957287281455,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,wearec,mrr,20,0.021853573726757676,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,wearec,mrr,30,0.02682804883066822,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,wearec,mrr,40,0.031226537327871,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,1440,wearec,mrr,50,0.03397917613883201,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,freqrec,recall,10,0.0118787792049805,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,freqrec,recall,20,0.17163404772979354,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,freqrec,recall,30,0.2943218004221976,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,freqrec,recall,40,0.4100325593044474,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,freqrec,recall,50,0.5483022648395292,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,freqrec,mrr,10,0.0016926167105958889,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,freqrec,mrr,20,0.01209677352864354,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,freqrec,mrr,30,0.016962159307667993,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,freqrec,mrr,40,0.02022794205834385,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,freqrec,mrr,50,0.023277953811160705,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,mdhg,recall,10,0.9964399441840495,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,mdhg,recall,20,0.9966009517335146,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,mdhg,recall,30,0.9967440695552614,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,mdhg,recall,40,0.9967440695552614,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,mdhg,recall,50,0.9967977387384164,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,mdhg,mrr,10,0.9933029733295389,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,mdhg,mrr,20,0.9933137191854847,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,mdhg,mrr,30,0.993319333344001,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,mdhg,mrr,40,0.993319333344001,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,mdhg,mrr,50,0.9933205430303516,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,miasrec,recall,10,0.21771798633224804,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,miasrec,recall,20,0.429818598160936,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,miasrec,recall,30,0.5579806075351533,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,miasrec,recall,40,0.636051379298007,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,miasrec,recall,50,0.6964471000751369,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,miasrec,mrr,10,0.04001579265408001,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,miasrec,mrr,20,0.05487261887517975,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,miasrec,mrr,30,0.060078531795363425,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,miasrec,mrr,40,0.062309592344462254,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,miasrec,mrr,50,0.06365573206149013,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,srgnn,recall,10,0.1897742316361945,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,srgnn,recall,20,0.3635729364199077,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,srgnn,recall,30,0.4590146337972736,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,srgnn,recall,40,0.526924040216108,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,srgnn,recall,50,0.5930802533185445,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,srgnn,mrr,10,0.04488155722412746,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,srgnn,mrr,20,0.05701489884419111,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,srgnn,mrr,30,0.060861515530716385,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,srgnn,mrr,40,0.0627871591656244,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,srgnn,mrr,50,0.06424334377426046,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,tron,recall,10,0.36896545542548803,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,tron,recall,20,0.5084344692827564,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,tron,recall,30,0.5853933994227632,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,tron,recall,40,0.6424358675582167,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,tron,recall,50,0.686266425255006,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,tron,mrr,10,0.12415914958445465,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,tron,mrr,20,0.1338611558520162,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,tron,mrr,30,0.1369598524439324,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,tron,mrr,40,0.13858752966031138,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,tron,mrr,50,0.13955639177002152,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,wearec,recall,10,0.0335253497441769,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,wearec,recall,20,0.22394361157823178,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,wearec,recall,30,0.3598160935990554,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,wearec,recall,40,0.4674406955526137,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,wearec,recall,50,0.590038999606426,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,wearec,mrr,10,0.005214692350636354,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,wearec,mrr,20,0.017441556730843046,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,wearec,mrr,30,0.022963378083222376,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,wearec,mrr,40,0.02599323849833619,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,14514,wearec,mrr,50,0.028703412142460763,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,freqrec,recall,10,0.010268703710329528,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,freqrec,recall,20,0.1355325771941751,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,freqrec,recall,30,0.258005653153959,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,freqrec,recall,40,0.34994096389852947,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,freqrec,recall,50,0.43141078392786864,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,freqrec,mrr,10,0.0014453125221846855,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,freqrec,mrr,20,0.009340179886396769,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,freqrec,mrr,30,0.01426954007836894,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,freqrec,mrr,40,0.016882065808091564,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,freqrec,mrr,50,0.01868294339013117,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,mdhg,recall,10,0.049143082042291314,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,mdhg,recall,20,0.1832444810189989,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,mdhg,recall,30,0.24777272889906615,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,mdhg,recall,40,0.2990446885398404,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,mdhg,recall,50,0.39076532255179075,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,mdhg,mrr,10,0.008057597256226979,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,mdhg,mrr,20,0.01778683407989787,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,mdhg,mrr,30,0.0203410594875599,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,mdhg,mrr,40,0.021782561850468507,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,mdhg,mrr,50,0.02376588305480638,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,miasrec,recall,10,0.17490786790225052,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,miasrec,recall,20,0.44481018998890837,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,miasrec,recall,30,0.5948155569072239,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,miasrec,recall,40,0.6975920426491109,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,miasrec,recall,50,0.7735697162689184,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,miasrec,mrr,10,0.02883265409160697,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,miasrec,mrr,20,0.04753779792103311,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,miasrec,mrr,30,0.05357894370239503,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,miasrec,mrr,40,0.056512515615656476,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,miasrec,mrr,50,0.0582020688442858,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,srgnn,recall,10,0.21190382482378617,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,srgnn,recall,20,0.36631006476081435,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,srgnn,recall,30,0.4562596157286486,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,srgnn,recall,40,0.5269777093992629,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,srgnn,recall,50,0.5966581988622133,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,srgnn,mrr,10,0.048085018233323826,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,srgnn,mrr,20,0.05871997616028017,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,srgnn,mrr,30,0.062354778846714316,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,srgnn,mrr,40,0.06435616516942165,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,srgnn,mrr,50,0.06590103891659956,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,tron,recall,10,0.4753778032733987,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,tron,recall,20,0.6289550579925783,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,tron,recall,30,0.709535163042504,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,tron,recall,40,0.7565745836545184,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,tron,recall,50,0.7926429198859868,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,tron,mrr,10,0.16856134556554284,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,tron,mrr,20,0.17932363577264737,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,tron,mrr,30,0.18259163378827625,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,tron,mrr,40,0.18393871024899058,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,tron,mrr,50,0.18474025664345173,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,wearec,recall,10,0.03667394182260546,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,wearec,recall,20,0.28331961787541593,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,wearec,recall,30,0.455186232065548,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,wearec,recall,40,0.6202010805395541,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,wearec,recall,50,0.7791870907724785,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,wearec,mrr,10,0.008436632312710196,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,wearec,mrr,20,0.02435157511800778,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,wearec,mrr,30,0.03124141774515945,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,wearec,mrr,40,0.03593680552532724,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,16571,wearec,mrr,50,0.03947253044158606,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,freqrec,recall,10,0.00840817202762174,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,freqrec,recall,20,0.10902000071558911,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,freqrec,recall,30,0.22111703459873341,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,freqrec,recall,40,0.33521771798633226,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,freqrec,recall,50,0.42963970088375253,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,freqrec,mrr,10,0.0012229758624978549,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,freqrec,mrr,20,0.0076292123721071504,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,freqrec,mrr,30,0.012109372221560362,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,freqrec,mrr,40,0.015366632276491947,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,freqrec,mrr,50,0.01747144987385877,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,mdhg,recall,10,0.056084296397008834,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,mdhg,recall,20,0.18828938423557193,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,mdhg,recall,30,0.2518336970911303,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,mdhg,recall,40,0.32430498407814234,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,mdhg,recall,50,0.41722422984722174,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,mdhg,mrr,10,0.010212649230145431,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,mdhg,mrr,20,0.020017329022017732,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,mdhg,mrr,30,0.02253228219459239,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,mdhg,mrr,40,0.024579177492255192,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,mdhg,mrr,50,0.026617576461469606,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,miasrec,recall,10,0.15326129736305413,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,miasrec,recall,20,0.3664889620379978,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,miasrec,recall,30,0.5019320905935811,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,miasrec,recall,40,0.5752620845110737,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,miasrec,recall,50,0.6381086979856166,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,miasrec,mrr,10,0.02884553185592529,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,miasrec,mrr,20,0.04377525941910197,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,miasrec,mrr,30,0.049248315129054025,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,miasrec,mrr,40,0.05134592642340304,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,miasrec,mrr,50,0.05274112521192917,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,srgnn,recall,10,0.1844609825038463,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,srgnn,recall,20,0.35403771154603025,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,srgnn,recall,30,0.4747397044616981,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,srgnn,recall,40,0.5731689863680275,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,srgnn,recall,50,0.6443164335038821,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,srgnn,mrr,10,0.04258394825722798,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,srgnn,mrr,20,0.05444335718886629,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,srgnn,mrr,30,0.059247842894727676,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,srgnn,mrr,40,0.06207932357750465,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,srgnn,mrr,50,0.06365653900722627,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,tron,recall,10,0.2873097538676658,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,tron,recall,20,0.519853718874926,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,tron,recall,30,0.6560242367746446,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,tron,recall,40,0.7425559758349318,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,tron,recall,50,0.8047613072082893,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,tron,mrr,10,0.0679871676783828,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,tron,mrr,20,0.08407551418918398,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,tron,mrr,30,0.08958637042403708,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,tron,mrr,40,0.09207248672491969,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,tron,mrr,50,0.09345176216285486,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,wearec,recall,10,0.04019821818311925,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,wearec,recall,20,0.26231707753407996,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,wearec,recall,30,0.4116963039822534,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,wearec,recall,40,0.5390353858814269,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,wearec,recall,50,0.6463737521914916,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,wearec,mrr,10,0.0053464800114948466,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,wearec,mrr,20,0.02059131447809224,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,wearec,mrr,30,0.026528756007602797,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,wearec,mrr,40,0.03016132296451597,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,17290,wearec,mrr,50,0.032546766199054354,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,freqrec,recall,10,0.012200794303910694,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,freqrec,recall,20,0.1559626462485241,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,freqrec,recall,30,0.28899066156213105,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,freqrec,recall,40,0.3948441804715732,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,freqrec,recall,50,0.5079430391069448,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,freqrec,mrr,10,0.00172337710353382,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,freqrec,mrr,20,0.010633893411103925,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,freqrec,mrr,30,0.016089124358876467,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,freqrec,mrr,40,0.019081918955416718,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,freqrec,mrr,50,0.021584583949885074,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,mdhg,recall,10,0.99989266163369,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,mdhg,recall,20,0.9999463308168449,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,mdhg,recall,30,0.9999463308168449,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,mdhg,recall,40,0.9999463308168449,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,mdhg,recall,50,0.9999463308168449,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,mdhg,mrr,10,0.997422239316851,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,mdhg,mrr,20,0.9974263677155553,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,mdhg,mrr,30,0.9974263677155553,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,mdhg,mrr,40,0.9974263677155553,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,mdhg,mrr,50,0.9974263677155553,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,miasrec,recall,10,0.19846863930730974,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,miasrec,recall,20,0.40520233282049445,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,miasrec,recall,30,0.5135604136105049,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,miasrec,recall,40,0.584475294286021,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,miasrec,recall,50,0.6398261118465777,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,miasrec,mrr,10,0.03710585096323335,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,miasrec,mrr,20,0.05137931310386667,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,miasrec,mrr,30,0.05572674651519906,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,miasrec,mrr,40,0.05776571917382744,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,miasrec,mrr,50,0.05898668386632274,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,srgnn,recall,10,0.21306665712547854,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,srgnn,recall,20,0.36761601488425344,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,srgnn,recall,30,0.4665104297112598,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,srgnn,recall,40,0.5510215034527175,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,srgnn,recall,50,0.6293248416759097,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,srgnn,mrr,10,0.04763895349068271,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,srgnn,mrr,20,0.05830108657350714,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,srgnn,mrr,30,0.06225157213397565,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,srgnn,mrr,40,0.06466048319311778,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,srgnn,mrr,50,0.06639192379205945,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,tron,recall,10,0.3674596203144327,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,tron,recall,20,0.6101679723213165,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,tron,recall,30,0.7473423802950719,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,tron,recall,40,0.8240861911334995,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,tron,recall,50,0.8692791710736246,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,tron,mrr,10,0.09092420629941063,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,tron,mrr,20,0.10760621634686006,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,tron,mrr,30,0.11316137513213567,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,tron,mrr,40,0.11536715920454572,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,tron,mrr,50,0.11637254054968454,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,wearec,recall,10,0.024616265340441517,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,wearec,recall,20,0.15649933808007443,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,wearec,recall,30,0.3127124405166553,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,wearec,recall,40,0.45956921535654227,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,wearec,recall,50,0.5871408637160542,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,wearec,mrr,10,0.008722051559899111,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,wearec,mrr,20,0.017118033822180353,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,wearec,mrr,30,0.023351239595150657,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,wearec,mrr,40,0.027488898690442395,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,32070,wearec,mrr,50,0.03028919964636369,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,33739,freqrec,recall,10,0.008819635765143654,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,33739,freqrec,recall,20,0.12692761816165157,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,33739,freqrec,recall,30,0.2383448423914988,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,33739,freqrec,recall,40,0.33850942788650756,TC-SACP-G w/o Sur.
yoochoose1_64,unpopular,33739,freqrec,recall,50,0.43747540162438725,TC-SACP-G w/o Sur.
